problem_name,q_indicator,value
nsgaii-simplified-cocome-bytime-1800000,EP,1.6434228734856862
nsgaii-simplified-cocome-bytime-1800000,HV,0.0
nsgaii-simplified-cocome-bytime-1800000,GSPREAD,0.6175809863407409
nsgaii-simplified-cocome-bytime-1800000,SPREAD,0.9147720567254947
nsgaii-simplified-cocome-bytime-1800000,IGD+,1.5908558684886247
nsgaii-simplified-cocome-bytime-1800000,IGD,0.2427913950440979
nsgaii-simplified-cocome-bytime-1800000,EP,1.6434228734856862
nsgaii-simplified-cocome-bytime-1800000,HV,0.0
nsgaii-simplified-cocome-bytime-1800000,GSPREAD,0.6175809863407409
nsgaii-simplified-cocome-bytime-1800000,SPREAD,0.9147720567254947
nsgaii-simplified-cocome-bytime-1800000,IGD+,1.5908558684886247
nsgaii-simplified-cocome-bytime-1800000,IGD,0.2427913950440979
nsgaii-simplified-cocome-bytime-1800000,EP,1.6434228734856862
nsgaii-simplified-cocome-bytime-1800000,HV,0.0
nsgaii-simplified-cocome-bytime-1800000,GSPREAD,0.6175809863407409
nsgaii-simplified-cocome-bytime-1800000,SPREAD,0.9147720567254947
nsgaii-simplified-cocome-bytime-1800000,IGD+,1.5908558684886247
nsgaii-simplified-cocome-bytime-1800000,IGD,0.2427913950440979
nsgaii-simplified-cocome-bytime-1800000,EP,1.6434228734856862
nsgaii-simplified-cocome-bytime-1800000,HV,0.0
nsgaii-simplified-cocome-bytime-1800000,GSPREAD,0.6175809863407409
